19.616628 10.290496 
19.041569 10.203348 
18.293993 10.508369 
16.770087 10.486582 
14.512982 11.085730 
10.336618 11.341730 
5.935024 12.225929 
0.366539 12.567262 
1.758660 12.481929 
2.454721 12.439262 
2.802751 12.417929 
2.311405 12.601645 
3.089382 12.093163 
3.335055 12.001305 
3.457891 11.955376 
3.355524 12.048050 
3.498830 12.048865 
3.550014 12.002528 
3.457891 11.955376 
3.432299 11.978544 
3.448932 11.996124 
3.457248 12.004915 
3.459649 11.982343 
3.453690 11.994877 
3.466765 12.002419 
3.463496 12.000533 
3.465658 11.993795 
3.465709 12.017781 
3.464628 12.021150 
3.463496 12.000533 
3.464037 11.998849 
3.459906 11.975504 
3.455332 11.935433 
3.444784 11.868708 
3.435169 11.793039 
3.414072 11.659589 
3.389101 11.479360 
3.334423 11.122347 
3.282903 10.763037 
3.173546 10.049010 
3.086792 9.516933 
3.043110 9.234584 
3.046953 9.268987 
2.963433 8.738692 
2.887600 8.277202 
2.895286 8.346008 
2.916166 8.478582 
2.861213 8.149666 
2.841422 8.054014 
2.779872 7.693214 
2.740291 7.501909 
2.665548 7.077342 
2.586387 6.694732 
2.485256 6.142628 
2.379708 5.632482 
2.375290 5.674441 
2.376395 5.663952 
2.271951 5.143316 
2.246392 5.007913 
2.266113 5.104221 
2.258067 5.086104 
2.265916 5.129729 
2.218526 4.906243 
2.170988 4.701888 
2.151230 4.610363 
2.147121 4.612464 
2.081682 4.341042 
2.020353 4.067518 
1.933101 3.705621 
1.954914 3.796095 
1.950805 3.798197 
1.907179 3.617249 
1.903070 3.619350 
1.859444 3.438402 
1.855335 3.440504 
1.811709 3.259556 
1.807600 3.261657 
1.817479 3.307420 
1.783732 3.172234 
1.762750 3.106743 
1.722009 2.949727 
1.680044 2.818745 
1.679738 2.825253 
1.624702 2.631085 
1.569055 2.449933 
1.568443 2.462950 
1.512795 2.281799 
1.499036 2.233257 
1.477480 2.179969 
1.428406 2.029597 
1.385293 1.923022 
1.321847 1.737125 
1.235621 1.523974 
1.229926 1.517160 
1.205455 1.451220 
1.193220 1.418250 
1.145124 1.305713 
1.126982 1.261094 
1.133311 1.282414 
1.103356 1.214497 
1.094285 1.192187 
1.091543 1.191198 
1.070660 1.145590 
1.066124 1.134435 
1.058847 1.122292 
1.034324 1.070612 
1.030013 1.060727 
1.010250 1.021473 
1.003154 1.006717 
0.999606 0.999340 
0.999100 0.998748 
1.001253 1.002881 
0.999891 1.000077 
1.000627 1.001442 
0.998639 0.997200 
0.999136 0.998261 
0.999131 0.998148 
0.998886 0.997702 
0.999631 0.999265 
0.999694 0.999433 
1.000248 1.000492 
1.000109 1.000227 
1.000043 1.000077 
1.000162 1.000322 
0.999938 0.999887 
0.999994 0.999996 
0.999948 0.999901 
0.999965 0.999931 
0.999975 0.999956 
0.999959 0.999922 
0.999987 0.999974 
0.999986 0.999970 
1.000017 1.000034 
1.000009 1.000018 
1.000008 1.000016 
0.999991 0.999982 
0.999995 0.999991 
1.000002 1.000003 
1.000000 1.000000 
1.000003 1.000007 
0.999997 0.999993 
0.999998 0.999996 
0.999997 0.999994 
0.999999 0.999998 
0.999999 0.999998 
0.999999 0.999998 
0.999999 0.999999 
1.000000 0.999999 
0.999999 0.999998 
1.000000 1.000000 
1.000000 1.000001 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 
1.000000 1.000000 

